Element Name;Layer;Composition;Ratio;Component Name;Application;Lifetime;Thickness;Category;Type;Database;LCI-ID;Lambda;R-Value;U-Value;Functional Unit;Material;Waste Category;Landfill;Incineration;Reuse;Recycling;Sorted on Building Site
BW_Panel_Reinforced concrete_LIB_New_01;C4;a;1.0;Board | PUR - aluminium facer (100 mm) | Glued;Retaining wall | Thermal insulation;60;0.1;Insulation;Generic component;Ecoinvent 3.6;WS90;0.024;4.17;;sqm;Polyurethane adhesive;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
BW_Panel_Reinforced concrete_LIB_New_01;C5;a;1.0;Panel | Reinforced concrete (200 mm);Retaining wall | Primary part;60;0.2;Prefabricated element;Generic component;Ecoinvent 3.6;WS81;1.7;0.12;;sqm;Precast concrete;Concrete;0.05;0.0;0.0;0.95;0.75
BW_Panel_Reinforced concrete_LIB_New_01;C5;a;1.0;Panel | Reinforced concrete (200 mm);Retaining wall | Primary part;60;0.2;Prefabricated element;Generic component;Ecoinvent 3.6;WS81;1.7;0.12;;sqm;Reinforcement net;Metals;0.05;0.0;0.0;0.95;0.85
BW_Solid blocks_Concrete_LIB_New_01;C1;a;1.0;Loose filling | Gravel (0.025 m³);Retaining wall | Drainage;60;0.025;;;;;;;;;;;;;;;
BW_Solid blocks_Concrete_LIB_New_01;C2;a;1.0;Proofing sheet | PP (0.45 mm) | Glued;Retaining wall | Drainage layer;60;0.00045;Membrane;Generic component;Ecoinvent 3.6;WS87;;;;sqm;Polypropylene filter fleece;Polyolefins (PP, PE);0.1;0.85;0.0;0.05;0.0
BW_Solid blocks_Concrete_LIB_New_01;C2;a;1.0;Proofing sheet | PP (0.45 mm) | Glued;Retaining wall | Drainage layer;60;0.00045;Membrane;Generic component;Ecoinvent 3.6;WS87;;;;sqm;Cold-applied bitumen adhesive;Bitumen;0.85;0.05;0.0;0.1;0.0
BW_Solid blocks_Concrete_LIB_New_01;C3;a;1.0;Cavity membrane | PE (0.6 mm) | Screwed;Retaining wall | Drainage layer;60;0.0006;Membrane;Generic component;Ecoinvent 3.6;WS86;;;;sqm;High density polyethylene cavity drainage membrane;Polyolefins (PP, PE);0.1;0.85;0.0;0.05;0.0
BW_Solid blocks_Concrete_LIB_New_01;C3;a;1.0;Cavity membrane | PE (0.6 mm) | Screwed;Retaining wall | Drainage layer;60;0.0006;Membrane;Generic component;Ecoinvent 3.6;WS86;;;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
BW_Solid blocks_Concrete_LIB_New_01;C3;a;1.0;Cavity membrane | PE (0.6 mm) | Screwed;Retaining wall | Drainage layer;60;0.0006;Membrane;Generic component;Ecoinvent 3.6;WS86;;;;sqm;PE plug;Polyolefins (PP, PE);0.1;0.85;0.0;0.05;0.0
BW_Solid blocks_Concrete_LIB_New_01;C3;a;1.0;Cavity membrane | PE (0.6 mm) | Screwed;Retaining wall | Drainage layer;60;0.0006;Membrane;Generic component;Ecoinvent 3.6;WS86;;;;sqm;High density polyethylene fixing plate;Polyolefins (PP, PE);0.1;0.85;0.0;0.05;0.0
BW_Solid blocks_Concrete_LIB_New_01;C3;a;1.0;Cavity membrane | PE (0.6 mm) | Screwed;Retaining wall | Drainage layer;60;0.0006;Membrane;Generic component;Ecoinvent 3.6;WS86;;;;sqm;High density polyethylene closing profile;Polyolefins (PP, PE);0.1;0.85;0.0;0.05;0.0
BW_Solid blocks_Concrete_LIB_New_01;C4;a;1.0;Board | XPS (140 mm) | Glued;Retaining wall | Thermal insulation;60;0.14;Insulation;Generic component;Ecoinvent 3.6;WS92;0.034;4.12;;sqm;Extruded polystyrene;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
BW_Solid blocks_Concrete_LIB_New_01;C4;a;1.0;Board | XPS (140 mm) | Glued;Retaining wall | Thermal insulation;60;0.14;Insulation;Generic component;Ecoinvent 3.6;WS92;0.034;4.12;;sqm;Polyurethane adhesive;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
BW_Solid blocks_Concrete_LIB_New_01;C5;a;1.0;Thick coating | Bitumen (2 mm);Retaining wall | Water barrier;60;0.002;Coating (exterior);Generic component;Ecoinvent 3.6;WS85;;;;sqm;Fibre reinforced bitumen emulsion;Bitumen;0.85;0.05;0.0;0.1;0.0
BW_Solid blocks_Concrete_LIB_New_01;C5;a;1.0;Thick coating | Bitumen (2 mm);Retaining wall | Water barrier;60;0.002;Coating (exterior);Generic component;Ecoinvent 3.6;WS85;;;;sqm;Primer;Bitumen;0.85;0.05;0.0;0.1;0.0
BW_Solid blocks_Concrete_LIB_New_01;C6;a;1.0;Thick coating | Cement mortar (2 mm);Retaining wall | Water barrier;60;0.002;Mortar, aggregates, sand;Generic component;Ecoinvent 3.6;WS84;1.5;0.0;;sqm;Cement mortar;Other stony waste;0.05;0.0;0.0;0.95;0.75
BW_Solid blocks_Concrete_LIB_New_01;C6;a;1.0;Thick coating | Cement mortar (2 mm);Retaining wall | Water barrier;60;0.002;Mortar, aggregates, sand;Generic component;Ecoinvent 3.6;WS84;1.5;0.0;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
BW_Solid blocks_Concrete_LIB_New_01;C7;a;1.0;Solid blocks | Concrete (290x190x190 mm) | Laid in cement mortar;Retaining wall | Primary part;60;0.19;Masonry element (solid);Generic component;Ecoinvent 3.6;WS78;1.53;0.12;;sqm;Solid concrete blocks;Concrete;0.05;0.0;0.0;0.95;0.75
BW_Solid blocks_Concrete_LIB_New_01;C7;a;1.0;Solid blocks | Concrete (290x190x190 mm) | Laid in cement mortar;Retaining wall | Primary part;60;0.19;Masonry element (solid);Generic component;Ecoinvent 3.6;WS78;1.53;0.12;;sqm;Cement mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
BW_Solid blocks_Concrete_LIB_New_01;C7;a;1.0;Solid blocks | Concrete (290x190x190 mm) | Laid in cement mortar;Retaining wall | Primary part;60;0.19;Masonry element (solid);Generic component;Ecoinvent 3.6;WS78;1.53;0.12;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
BW_Solid blocks_Concrete_LIB_New_01;C8;a;1.0;Film coating | Acrylic paint | On gypsum plaster;Wall - internal finish | Treatment of cladding;10;0.000105;Coating (interior);Generic component;Ecoinvent 3.6;WS327;;;;sqm;Acrylic paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
EW_Blocks_Cellular concrete_LIB_New_01;C1;a;1.0;Bricks | Fired clay (188x88x48 mm) | Laid in cement mortar;Wall - external finish | Cladding;60;0.088;Masonry element (solid);Generic component;Ecoinvent 3.6;WS193;1.19;0.07;;sqm;Fired clay facing bricks;Bricks, roof tiles;0.05;0.0;0.0;0.95;0.75
EW_Blocks_Cellular concrete_LIB_New_01;C1;a;1.0;Bricks | Fired clay (188x88x48 mm) | Laid in cement mortar;Wall - external finish | Cladding;60;0.088;Masonry element (solid);Generic component;Ecoinvent 3.6;WS193;1.19;0.07;;sqm;Cement mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
EW_Blocks_Cellular concrete_LIB_New_01;C1;a;1.0;Bricks | Fired clay (188x88x48 mm) | Laid in cement mortar;Wall - external finish | Cladding;60;0.088;Masonry element (solid);Generic component;Ecoinvent 3.6;WS193;1.19;0.07;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
EW_Blocks_Cellular concrete_LIB_New_01;C2;a;1.0;Not ventilated cavity | Air layer (30 mm) | 25 ≤ t ≤ 300 mm;Wall - external finish | Air cavity;60;0.03;;;;;;;;;;;;;;;
EW_Blocks_Cellular concrete_LIB_New_01;C3;a;1.0;Cavity ties | Steel (180 mm - Ø 3.5 mm - 4 ties per m²) | For cavity wall;Wall - external finish | Infrastructure;60;4.0;Binding;Generic component;Ecoinvent 3.6;WS185;;;;sqm;Steel cavity ties;Metals;0.05;0.0;0.0;0.95;0.85
EW_Blocks_Cellular concrete_LIB_New_01;C4;a;1.0;Insulation clips | PVC (4 clips) | For cavity wall;Wall - external finish | Infrastructure;60;4.0;Binding;Generic component;Ecoinvent 3.6;WS187;;;;sqm;PVC insulation clips;PVC sheets;0.2;0.65;0.0;0.15;0.0
EW_Blocks_Cellular concrete_LIB_New_01;C5;a;1.0;Blanket | Stone wool (70 mm) | For cavity wall | Ties and clips to be added;Wall - external finish | Thermal insulation;60;0.07;;;;;;;;;;;;;;;
EW_Blocks_Cellular concrete_LIB_New_01;C6;a;1.0;Blocks | Cellular concrete (600x300x250 mm) | Glued;External wall - loadbearing | Primary part;60;0.3;Masonry element (solid);Generic component;Ecoinvent 3.6;WS109;0.16;1.88;;sqm;Cellular concrete blocks;Cellular concrete;0.7;0.0;0.0;0.3;0.3
EW_Blocks_Cellular concrete_LIB_New_01;C6;a;1.0;Blocks | Cellular concrete (600x300x250 mm) | Glued;External wall - loadbearing | Primary part;60;0.3;Masonry element (solid);Generic component;Ecoinvent 3.6;WS109;0.16;1.88;;sqm;Cement-based adhesive mortar;Other stony waste;0.05;0.0;0.0;0.95;0.75
EW_Blocks_Cellular concrete_LIB_New_01;C6;a;1.0;Blocks | Cellular concrete (600x300x250 mm) | Glued;External wall - loadbearing | Primary part;60;0.3;Masonry element (solid);Generic component;Ecoinvent 3.6;WS109;0.16;1.88;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
EW_Blocks_Cellular concrete_LIB_New_01;C7;a;1.0;Thick coating | Gypsum plaster (12 mm);Wall - internal finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS321;0.52;0.02;;sqm;Gypsum plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
EW_Blocks_Cellular concrete_LIB_New_01;C7;a;1.0;Thick coating | Gypsum plaster (12 mm);Wall - internal finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS321;0.52;0.02;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
EW_Blocks_Cellular concrete_LIB_New_01;C8;a;1.0;Film coating | Acrylic paint | On gypsum plaster;Wall - internal finish | Treatment of cladding;10;0.000105;Coating (interior);Generic component;Ecoinvent 3.6;WS327;;;;sqm;Acrylic paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
EW_Blocks_Cellular concrete_LIB_New_02;C1;a;1.0;Thick coating | Traditional plaster (7 mm);Wall - external finish | Cladding;40;0.007;Coating (exterior);Generic component;Ecoinvent 3.6;WS220;;0.02;;sqm;Base plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
EW_Blocks_Cellular concrete_LIB_New_02;C1;a;1.0;Thick coating | Traditional plaster (7 mm);Wall - external finish | Cladding;40;0.007;Coating (exterior);Generic component;Ecoinvent 3.6;WS220;;0.02;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
EW_Blocks_Cellular concrete_LIB_New_02;C1;a;1.0;Thick coating | Traditional plaster (7 mm);Wall - external finish | Cladding;40;0.007;Coating (exterior);Generic component;Ecoinvent 3.6;WS220;;0.02;;sqm;Glass fibre reinforcement;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
EW_Blocks_Cellular concrete_LIB_New_02;C1;a;1.0;Thick coating | Traditional plaster (7 mm);Wall - external finish | Cladding;40;0.007;Coating (exterior);Generic component;Ecoinvent 3.6;WS220;;0.02;;sqm;Finishing plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
EW_Blocks_Cellular concrete_LIB_New_02;C2;a;1.0;Board | Stone wool (40 mm) | Glued and fixed with plugs | To be plastered;Wall - external finish | Thermal insulation;40;0.04;Insulation;Generic component;Ecoinvent 3.6;WS266;0.036;1.11;;sqm;Stone wool;Mineral insulation materials;0.5;0.5;0.0;0.0;0.0
EW_Blocks_Cellular concrete_LIB_New_02;C2;a;1.0;Board | Stone wool (40 mm) | Glued and fixed with plugs | To be plastered;Wall - external finish | Thermal insulation;40;0.04;Insulation;Generic component;Ecoinvent 3.6;WS266;0.036;1.11;;sqm;Cement-based adhesive mortar;Other stony waste;0.05;0.0;0.0;0.95;0.75
EW_Blocks_Cellular concrete_LIB_New_02;C2;a;1.0;Board | Stone wool (40 mm) | Glued and fixed with plugs | To be plastered;Wall - external finish | Thermal insulation;40;0.04;Insulation;Generic component;Ecoinvent 3.6;WS266;0.036;1.11;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
EW_Blocks_Cellular concrete_LIB_New_02;C2;a;1.0;Board | Stone wool (40 mm) | Glued and fixed with plugs | To be plastered;Wall - external finish | Thermal insulation;40;0.04;Insulation;Generic component;Ecoinvent 3.6;WS266;0.036;1.11;;sqm;PE plug;Polyolefins (PP, PE);0.1;0.85;0.0;0.05;0.0
EW_Blocks_Cellular concrete_LIB_New_02;C2;a;1.0;Board | Stone wool (40 mm) | Glued and fixed with plugs | To be plastered;Wall - external finish | Thermal insulation;40;0.04;Insulation;Generic component;Ecoinvent 3.6;WS266;0.036;1.11;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
EW_Blocks_Cellular concrete_LIB_New_02;C3;a;1.0;Blocks | Cellular concrete (600x500x200 mm) | Glued;External wall - loadbearing | Primary part;60;0.5;Masonry element (solid);Generic component;Ecoinvent 3.6;WS111;0.16;3.12;;sqm;Cellular concrete blocks;Cellular concrete;0.7;0.0;0.0;0.3;0.3
EW_Blocks_Cellular concrete_LIB_New_02;C3;a;1.0;Blocks | Cellular concrete (600x500x200 mm) | Glued;External wall - loadbearing | Primary part;60;0.5;Masonry element (solid);Generic component;Ecoinvent 3.6;WS111;0.16;3.12;;sqm;Cement-based adhesive mortar;Other stony waste;0.05;0.0;0.0;0.95;0.75
EW_Blocks_Cellular concrete_LIB_New_02;C3;a;1.0;Blocks | Cellular concrete (600x500x200 mm) | Glued;External wall - loadbearing | Primary part;60;0.5;Masonry element (solid);Generic component;Ecoinvent 3.6;WS111;0.16;3.12;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
EW_Blocks_Cellular concrete_LIB_New_02;C4;a;1.0;Thick coating | Gypsum plaster (12 mm);Wall - internal finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS321;0.52;0.02;;sqm;Gypsum plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
EW_Blocks_Cellular concrete_LIB_New_02;C4;a;1.0;Thick coating | Gypsum plaster (12 mm);Wall - internal finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS321;0.52;0.02;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
EW_Blocks_Cellular concrete_LIB_New_02;C5;a;1.0;Film coating | Acrylic paint | On gypsum plaster;Wall - internal finish | Treatment of cladding;10;0.000105;Coating (interior);Generic component;Ecoinvent 3.6;WS327;;;;sqm;Acrylic paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
EW_Blocks_Cellular concrete_LIB_New_03;C1;a;1.0;Thick coating | Traditional plaster (7 mm);Wall - external finish | Cladding;40;0.007;Coating (exterior);Generic component;Ecoinvent 3.6;WS220;;0.02;;sqm;Base plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
EW_Blocks_Cellular concrete_LIB_New_03;C1;a;1.0;Thick coating | Traditional plaster (7 mm);Wall - external finish | Cladding;40;0.007;Coating (exterior);Generic component;Ecoinvent 3.6;WS220;;0.02;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
EW_Blocks_Cellular concrete_LIB_New_03;C1;a;1.0;Thick coating | Traditional plaster (7 mm);Wall - external finish | Cladding;40;0.007;Coating (exterior);Generic component;Ecoinvent 3.6;WS220;;0.02;;sqm;Glass fibre reinforcement;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
EW_Blocks_Cellular concrete_LIB_New_03;C1;a;1.0;Thick coating | Traditional plaster (7 mm);Wall - external finish | Cladding;40;0.007;Coating (exterior);Generic component;Ecoinvent 3.6;WS220;;0.02;;sqm;Finishing plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
EW_Blocks_Cellular concrete_LIB_New_03;C2;a;1.0;Board | Cellular glass (100 mm) | Glued and fixed with plugs | To be plastered;Wall - external finish | Thermal insulation;40;0.1;Insulation;Generic component;Ecoinvent 3.6;WS315;0.045;2.22;;sqm;Cellular glass;Mineral insulation materials;0.5;0.5;0.0;0.0;0.0
EW_Blocks_Cellular concrete_LIB_New_03;C2;a;1.0;Board | Cellular glass (100 mm) | Glued and fixed with plugs | To be plastered;Wall - external finish | Thermal insulation;40;0.1;Insulation;Generic component;Ecoinvent 3.6;WS315;0.045;2.22;;sqm;Cement-based adhesive mortar;Other stony waste;0.05;0.0;0.0;0.95;0.75
EW_Blocks_Cellular concrete_LIB_New_03;C2;a;1.0;Board | Cellular glass (100 mm) | Glued and fixed with plugs | To be plastered;Wall - external finish | Thermal insulation;40;0.1;Insulation;Generic component;Ecoinvent 3.6;WS315;0.045;2.22;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
EW_Blocks_Cellular concrete_LIB_New_03;C2;a;1.0;Board | Cellular glass (100 mm) | Glued and fixed with plugs | To be plastered;Wall - external finish | Thermal insulation;40;0.1;Insulation;Generic component;Ecoinvent 3.6;WS315;0.045;2.22;;sqm;PE plug;Polyolefins (PP, PE);0.1;0.85;0.0;0.05;0.0
EW_Blocks_Cellular concrete_LIB_New_03;C2;a;1.0;Board | Cellular glass (100 mm) | Glued and fixed with plugs | To be plastered;Wall - external finish | Thermal insulation;40;0.1;Insulation;Generic component;Ecoinvent 3.6;WS315;0.045;2.22;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
EW_Blocks_Cellular concrete_LIB_New_03;C3;a;1.0;Blocks | Cellular concrete (600x300x250 mm) | Glued;External wall - loadbearing | Primary part;60;0.3;Masonry element (solid);Generic component;Ecoinvent 3.6;WS109;0.16;1.88;;sqm;Cellular concrete blocks;Cellular concrete;0.7;0.0;0.0;0.3;0.3
EW_Blocks_Cellular concrete_LIB_New_03;C3;a;1.0;Blocks | Cellular concrete (600x300x250 mm) | Glued;External wall - loadbearing | Primary part;60;0.3;Masonry element (solid);Generic component;Ecoinvent 3.6;WS109;0.16;1.88;;sqm;Cement-based adhesive mortar;Other stony waste;0.05;0.0;0.0;0.95;0.75
EW_Blocks_Cellular concrete_LIB_New_03;C3;a;1.0;Blocks | Cellular concrete (600x300x250 mm) | Glued;External wall - loadbearing | Primary part;60;0.3;Masonry element (solid);Generic component;Ecoinvent 3.6;WS109;0.16;1.88;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
EW_Blocks_Cellular concrete_LIB_New_03;C4;a;1.0;Thick coating | Gypsum plaster (12 mm);Wall - internal finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS321;0.52;0.02;;sqm;Gypsum plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
EW_Blocks_Cellular concrete_LIB_New_03;C4;a;1.0;Thick coating | Gypsum plaster (12 mm);Wall - internal finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS321;0.52;0.02;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
EW_Blocks_Cellular concrete_LIB_New_03;C5;a;1.0;Film coating | Acrylic paint | On gypsum plaster;Wall - internal finish | Treatment of cladding;10;0.000105;Coating (interior);Generic component;Ecoinvent 3.6;WS327;;;;sqm;Acrylic paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
EW_Cast in situ_Reinforced concrete_LIB_New_01;C1;a;1.0;Cast in situ | Architectonic concrete (100 mm);Wall - external finish | Cladding;60;0.1;Masonry element (solid);Generic component;Ecoinvent 3.6;WS191;2.7;0.04;;sqm;Architectonic concrete cast in situ;Concrete;0.05;0.0;0.0;0.95;0.75
EW_Cast in situ_Reinforced concrete_LIB_New_01;C1;a;1.0;Cast in situ | Architectonic concrete (100 mm);Wall - external finish | Cladding;60;0.1;Masonry element (solid);Generic component;Ecoinvent 3.6;WS191;2.7;0.04;;sqm;Reinforcement net;Metals;0.05;0.0;0.0;0.95;0.85
EW_Cast in situ_Reinforced concrete_LIB_New_01;C2;a;1.0;Not ventilated cavity | Air layer (30 mm) | 25 ≤ t ≤ 300 mm;Wall - external finish | Air cavity;60;0.03;;;;;;;;;;;;;;;
EW_Cast in situ_Reinforced concrete_LIB_New_01;C3;a;1.0;Cavity ties | Steel (180 mm - Ø 3.5 mm - 4 ties per m²) | For cavity wall;Wall - external finish | Infrastructure;60;4.0;Binding;Generic component;Ecoinvent 3.6;WS185;;;;sqm;Steel cavity ties;Metals;0.05;0.0;0.0;0.95;0.85
EW_Cast in situ_Reinforced concrete_LIB_New_01;C4;a;1.0;Insulation clips | PVC (4 clips) | For cavity wall;Wall - external finish | Infrastructure;60;4.0;Binding;Generic component;Ecoinvent 3.6;WS187;;;;sqm;PVC insulation clips;PVC sheets;0.2;0.65;0.0;0.15;0.0
EW_Cast in situ_Reinforced concrete_LIB_New_01;C5;a;1.0;Blanket | Stone wool (140 mm) | For cavity wall | Ties and clips to be added;Wall - external finish | Thermal insulation;60;0.14;;;;;;;;;;;;;;;
EW_Cast in situ_Reinforced concrete_LIB_New_01;C6;a;1.0;Cast in situ | Reinforced concrete (0.14 m³);Internal wall - loadbearing | Primary part;60;0.14;;;;;;;;;;;;;;;
EW_Cast in situ_Reinforced concrete_LIB_New_01;C7;a;1.0;Thick coating | Gypsum plaster (12 mm);Wall - internal finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS321;0.52;0.02;;sqm;Gypsum plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
EW_Cast in situ_Reinforced concrete_LIB_New_01;C7;a;1.0;Thick coating | Gypsum plaster (12 mm);Wall - internal finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS321;0.52;0.02;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
EW_Cast in situ_Reinforced concrete_LIB_New_01;C8;a;1.0;Film coating | Acrylic paint | On gypsum plaster;Wall - internal finish | Treatment of cladding;10;0.000105;Coating (interior);Generic component;Ecoinvent 3.6;WS327;;;;sqm;Acrylic paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
EW_Cast in situ_Reinforced concrete_LIB_New_02;C1;a;1.0;Rigid tiles | Natural stone (600x300x15 mm) | Glued | Imported;Wall - external finish | Cladding;60;0.015;Roofs/Walls cladding (exterior);Generic component;Ecoinvent 3.6;WS214;2.3;0.01;;sqm;Natural stone tiles;Other stony waste;0.05;0.0;0.0;0.95;0.75
EW_Cast in situ_Reinforced concrete_LIB_New_02;C1;a;1.0;Rigid tiles | Natural stone (600x300x15 mm) | Glued | Imported;Wall - external finish | Cladding;60;0.015;Roofs/Walls cladding (exterior);Generic component;Ecoinvent 3.6;WS214;2.3;0.01;;sqm;Cement-based adhesive mortar;Other stony waste;0.05;0.0;0.0;0.95;0.75
EW_Cast in situ_Reinforced concrete_LIB_New_02;C1;a;1.0;Rigid tiles | Natural stone (600x300x15 mm) | Glued | Imported;Wall - external finish | Cladding;60;0.015;Roofs/Walls cladding (exterior);Generic component;Ecoinvent 3.6;WS214;2.3;0.01;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
EW_Cast in situ_Reinforced concrete_LIB_New_02;C2;a;1.0;Thick coating | Reinforced base plaster (6 mm) | To be combined with strips or tiles;Wall - external finish | Support structure;60;0.006;Coating (exterior);Generic component;Ecoinvent 3.6;WS221;;;;sqm;Base plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
EW_Cast in situ_Reinforced concrete_LIB_New_02;C2;a;1.0;Thick coating | Reinforced base plaster (6 mm) | To be combined with strips or tiles;Wall - external finish | Support structure;60;0.006;Coating (exterior);Generic component;Ecoinvent 3.6;WS221;;;;sqm;Glass fibre reinforcement;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
EW_Cast in situ_Reinforced concrete_LIB_New_02;C2;a;1.0;Thick coating | Reinforced base plaster (6 mm) | To be combined with strips or tiles;Wall - external finish | Support structure;60;0.006;Coating (exterior);Generic component;Ecoinvent 3.6;WS221;;;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
EW_Cast in situ_Reinforced concrete_LIB_New_02;C3;a;1.0;Board | Stone wool (140 mm) | Glued and fixed with plugs | To be combined with strips or tiles;Wall - external finish | Thermal insulation;60;0.14;Insulation;Generic component;Ecoinvent 3.6;WS1564;0.036;3.89;;sqm;Stone wool;Mineral insulation materials;0.5;0.5;0.0;0.0;0.0
EW_Cast in situ_Reinforced concrete_LIB_New_02;C3;a;1.0;Board | Stone wool (140 mm) | Glued and fixed with plugs | To be combined with strips or tiles;Wall - external finish | Thermal insulation;60;0.14;Insulation;Generic component;Ecoinvent 3.6;WS1564;0.036;3.89;;sqm;Cement-based adhesive mortar;Other stony waste;0.05;0.0;0.0;0.95;0.75
EW_Cast in situ_Reinforced concrete_LIB_New_02;C3;a;1.0;Board | Stone wool (140 mm) | Glued and fixed with plugs | To be combined with strips or tiles;Wall - external finish | Thermal insulation;60;0.14;Insulation;Generic component;Ecoinvent 3.6;WS1564;0.036;3.89;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
EW_Cast in situ_Reinforced concrete_LIB_New_02;C3;a;1.0;Board | Stone wool (140 mm) | Glued and fixed with plugs | To be combined with strips or tiles;Wall - external finish | Thermal insulation;60;0.14;Insulation;Generic component;Ecoinvent 3.6;WS1564;0.036;3.89;;sqm;PE plug;Polyolefins (PP, PE);0.1;0.85;0.0;0.05;0.0
EW_Cast in situ_Reinforced concrete_LIB_New_02;C3;a;1.0;Board | Stone wool (140 mm) | Glued and fixed with plugs | To be combined with strips or tiles;Wall - external finish | Thermal insulation;60;0.14;Insulation;Generic component;Ecoinvent 3.6;WS1564;0.036;3.89;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
EW_Cast in situ_Reinforced concrete_LIB_New_02;C4;a;1.0;Cast in situ | Reinforced concrete (200 mm);External wall - loadbearing | Primary part;60;0.2;Cast in situ concrete;Generic component;Ecoinvent 3.6;WS1177;1.7;0.12;;sqm;Concrete cast in situ;Concrete;0.05;0.0;0.0;0.95;0.75
EW_Cast in situ_Reinforced concrete_LIB_New_02;C4;a;1.0;Cast in situ | Reinforced concrete (200 mm);External wall - loadbearing | Primary part;60;0.2;Cast in situ concrete;Generic component;Ecoinvent 3.6;WS1177;1.7;0.12;;sqm;Reinforcement net;Metals;0.05;0.0;0.0;0.95;0.85
EW_Cast in situ_Reinforced concrete_LIB_New_02;C5;a;1.0;Thick coating | Gypsum plaster (12 mm);Wall - internal finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS321;0.52;0.02;;sqm;Gypsum plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
EW_Cast in situ_Reinforced concrete_LIB_New_02;C5;a;1.0;Thick coating | Gypsum plaster (12 mm);Wall - internal finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS321;0.52;0.02;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
